04-06 13:35 requests.packages.urllib3.connectionpool INFO     Starting new HTTP connection (1): feminamissindia.indiatimes.com
04-06 13:35 requests.packages.urllib3.connectionpool INFO     Starting new HTTP connection (1): photogallery.indiatimes.com
04-06 13:35 requests.packages.urllib3.connectionpool INFO     Starting new HTTP connection (1): economictimes.indiatimes.com
04-06 13:35 requests.packages.urllib3.connectionpool INFO     Starting new HTTP connection (1): www.timesofindia.indiatimes.com
04-06 13:35 requests.packages.urllib3.connectionpool INFO     Starting new HTTP connection (1): www.timesofindia.indiatimes.com
04-06 13:35 requests.packages.urllib3.connectionpool INFO     Starting new HTTP connection (1): timesofindia.indiatimes.com
04-06 13:35 requests.packages.urllib3.connectionpool INFO     Starting new HTTP connection (1): gujarati.economictimes.indiatimes.com
04-06 13:35 requests.packages.urllib3.connectionpool INFO     Starting new HTTP connection (1): timesofindia.indiatimes.com
04-06 13:35 requests.packages.urllib3.connectionpool INFO     Starting new HTTP connection (1): live.indiatimes.com
04-06 13:35 requests.packages.urllib3.connectionpool INFO     Starting new HTTP connection (1): timesofindia.indiatimes.com
04-06 13:35 requests.packages.urllib3.connectionpool INFO     Starting new HTTP connection (1): beautypageants.indiatimes.com
04-06 13:35 requests.packages.urllib3.connectionpool INFO     Starting new HTTP connection (1): www.timesofindia.indiatimes.com
04-06 13:35 requests.packages.urllib3.connectionpool INFO     Starting new HTTP connection (1): www.timesofindia.indiatimes.com
04-06 13:35 requests.packages.urllib3.connectionpool INFO     Starting new HTTP connection (1): blogs.economictimes.indiatimes.com
04-06 13:35 requests.packages.urllib3.connectionpool INFO     Starting new HTTP connection (1): www.timesofindia.indiatimes.com
04-06 13:35 requests.packages.urllib3.connectionpool INFO     Starting new HTTP connection (1): eisamay.indiatimes.com
04-06 13:35 requests.packages.urllib3.connectionpool INFO     Starting new HTTP connection (1): maharashtratimes.indiatimes.com
04-06 13:35 requests.packages.urllib3.connectionpool INFO     Starting new HTTP connection (1): www.timesofindia.indiatimes.com
04-06 13:35 requests.packages.urllib3.connectionpool INFO     Starting new HTTP connection (1): www.indiatimes.com
04-06 13:35 requests.packages.urllib3.connectionpool INFO     Starting new HTTP connection (1): hindi.economictimes.indiatimes.com
04-06 13:35 requests.packages.urllib3.connectionpool INFO     Starting new HTTP connection (1): www.timesofindia.indiatimes.com
